trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
LESS_Q_pair25,LESS,Q,pair25,tesgedor,noussanfour,tesgedor,noussanfour,9881,8389,novel_word,"Definitions:
- tesgedor: something that is bold and complex
- noussanfour is less/smaller than tesgedor in all respects

Q: Which is more complex, tesgedor or noussanfour? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair26,SAME,P,pair26,morstounlel,tronbrairle,bold,cautious,16740,56608,attribute_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is the same as morstounlel

Q: Is tronbrairle bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair26,OPP,P,pair26,morstounlel,tronbrairle,cautious,bold,56608,16740,attribute_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is the opposite of morstounlel

Q: Is tronbrairle bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair26,SAME,Q,pair26,morstounlel,tronbrairle,complex,simple,5766,3890,attribute_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is the same as morstounlel

Q: Is tronbrairle complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair26,OPP,Q,pair26,morstounlel,tronbrairle,simple,complex,3890,5766,attribute_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is the opposite of morstounlel

Q: Is tronbrairle complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair26,MORE,P,pair26,morstounlel,tronbrairle,tronbrairle,morstounlel,48984,2953,novel_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is more/greater than morstounlel in all respects

Q: Which is more bold, morstounlel or tronbrairle? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair26,LESS,P,pair26,morstounlel,tronbrairle,morstounlel,tronbrairle,2953,48984,novel_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is less/smaller than morstounlel in all respects

Q: Which is more bold, morstounlel or tronbrairle? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair26,MORE,Q,pair26,morstounlel,tronbrairle,tronbrairle,morstounlel,48984,2953,novel_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is more/greater than morstounlel in all respects

Q: Which is more complex, morstounlel or tronbrairle? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair26,LESS,Q,pair26,morstounlel,tronbrairle,morstounlel,tronbrairle,2953,48984,novel_word,"Definitions:
- morstounlel: something that is bold and complex
- tronbrairle is less/smaller than morstounlel in all respects

Q: Which is more complex, morstounlel or tronbrairle? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair27,SAME,P,pair27,lourelrer,pairresbal,bold,cautious,16740,56608,attribute_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is the same as lourelrer

Q: Is pairresbal bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair27,OPP,P,pair27,lourelrer,pairresbal,cautious,bold,56608,16740,attribute_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is the opposite of lourelrer

Q: Is pairresbal bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair27,SAME,Q,pair27,lourelrer,pairresbal,complex,simple,5766,3890,attribute_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is the same as lourelrer

Q: Is pairresbal complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair27,OPP,Q,pair27,lourelrer,pairresbal,simple,complex,3890,5766,attribute_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is the opposite of lourelrer

Q: Is pairresbal complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair27,MORE,P,pair27,lourelrer,pairresbal,pairresbal,lourelrer,8537,12999,novel_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is more/greater than lourelrer in all respects

Q: Which is more bold, lourelrer or pairresbal? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair27,LESS,P,pair27,lourelrer,pairresbal,lourelrer,pairresbal,12999,8537,novel_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is less/smaller than lourelrer in all respects

Q: Which is more bold, lourelrer or pairresbal? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair27,MORE,Q,pair27,lourelrer,pairresbal,pairresbal,lourelrer,8537,12999,novel_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is more/greater than lourelrer in all respects

Q: Which is more complex, lourelrer or pairresbal? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair27,LESS,Q,pair27,lourelrer,pairresbal,lourelrer,pairresbal,12999,8537,novel_word,"Definitions:
- lourelrer: something that is bold and complex
- pairresbal is less/smaller than lourelrer in all respects

Q: Which is more complex, lourelrer or pairresbal? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair28,SAME,P,pair28,sistreiszas,bosstolmit,bold,cautious,16740,56608,attribute_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is the same as sistreiszas

Q: Is bosstolmit bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair28,OPP,P,pair28,sistreiszas,bosstolmit,cautious,bold,56608,16740,attribute_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is the opposite of sistreiszas

Q: Is bosstolmit bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair28,SAME,Q,pair28,sistreiszas,bosstolmit,complex,simple,5766,3890,attribute_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is the same as sistreiszas

Q: Is bosstolmit complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair28,OPP,Q,pair28,sistreiszas,bosstolmit,simple,complex,3890,5766,attribute_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is the opposite of sistreiszas

Q: Is bosstolmit complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair28,MORE,P,pair28,sistreiszas,bosstolmit,bosstolmit,sistreiszas,16866,85114,novel_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is more/greater than sistreiszas in all respects

Q: Which is more bold, sistreiszas or bosstolmit? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair28,LESS,P,pair28,sistreiszas,bosstolmit,sistreiszas,bosstolmit,85114,16866,novel_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is less/smaller than sistreiszas in all respects

Q: Which is more bold, sistreiszas or bosstolmit? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair28,MORE,Q,pair28,sistreiszas,bosstolmit,bosstolmit,sistreiszas,16866,85114,novel_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is more/greater than sistreiszas in all respects

Q: Which is more complex, sistreiszas or bosstolmit? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair28,LESS,Q,pair28,sistreiszas,bosstolmit,sistreiszas,bosstolmit,85114,16866,novel_word,"Definitions:
- sistreiszas: something that is bold and complex
- bosstolmit is less/smaller than sistreiszas in all respects

Q: Which is more complex, sistreiszas or bosstolmit? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair29,SAME,P,pair29,durbraitrut,zounspasit,bold,cautious,16740,56608,attribute_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is the same as durbraitrut

Q: Is zounspasit bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair29,OPP,P,pair29,durbraitrut,zounspasit,cautious,bold,56608,16740,attribute_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is the opposite of durbraitrut

Q: Is zounspasit bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair29,SAME,Q,pair29,durbraitrut,zounspasit,complex,simple,5766,3890,attribute_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is the same as durbraitrut

Q: Is zounspasit complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair29,OPP,Q,pair29,durbraitrut,zounspasit,simple,complex,3890,5766,attribute_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is the opposite of durbraitrut

Q: Is zounspasit complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair29,MORE,P,pair29,durbraitrut,zounspasit,zounspasit,durbraitrut,31494,6374,novel_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is more/greater than durbraitrut in all respects

Q: Which is more bold, durbraitrut or zounspasit? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair29,LESS,P,pair29,durbraitrut,zounspasit,durbraitrut,zounspasit,6374,31494,novel_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is less/smaller than durbraitrut in all respects

Q: Which is more bold, durbraitrut or zounspasit? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair29,MORE,Q,pair29,durbraitrut,zounspasit,zounspasit,durbraitrut,31494,6374,novel_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is more/greater than durbraitrut in all respects

Q: Which is more complex, durbraitrut or zounspasit? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair29,LESS,Q,pair29,durbraitrut,zounspasit,durbraitrut,zounspasit,6374,31494,novel_word,"Definitions:
- durbraitrut: something that is bold and complex
- zounspasit is less/smaller than durbraitrut in all respects

Q: Which is more complex, durbraitrut or zounspasit? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair30,SAME,P,pair30,brelbarstil,dalprorkis,bold,cautious,16740,56608,attribute_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is the same as brelbarstil

Q: Is dalprorkis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair30,OPP,P,pair30,brelbarstil,dalprorkis,cautious,bold,56608,16740,attribute_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is the opposite of brelbarstil

Q: Is dalprorkis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair30,SAME,Q,pair30,brelbarstil,dalprorkis,complex,simple,5766,3890,attribute_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is the same as brelbarstil

Q: Is dalprorkis complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair30,OPP,Q,pair30,brelbarstil,dalprorkis,simple,complex,3890,5766,attribute_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is the opposite of brelbarstil

Q: Is dalprorkis complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair30,MORE,P,pair30,brelbarstil,dalprorkis,dalprorkis,brelbarstil,4068,2220,novel_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is more/greater than brelbarstil in all respects

Q: Which is more bold, brelbarstil or dalprorkis? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair30,LESS,P,pair30,brelbarstil,dalprorkis,brelbarstil,dalprorkis,2220,4068,novel_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is less/smaller than brelbarstil in all respects

Q: Which is more bold, brelbarstil or dalprorkis? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair30,MORE,Q,pair30,brelbarstil,dalprorkis,dalprorkis,brelbarstil,4068,2220,novel_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is more/greater than brelbarstil in all respects

Q: Which is more complex, brelbarstil or dalprorkis? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair30,LESS,Q,pair30,brelbarstil,dalprorkis,brelbarstil,dalprorkis,2220,4068,novel_word,"Definitions:
- brelbarstil: something that is bold and complex
- dalprorkis is less/smaller than brelbarstil in all respects

Q: Which is more complex, brelbarstil or dalprorkis? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair31,SAME,P,pair31,granbensler,wussporprot,bold,cautious,16740,56608,attribute_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is the same as granbensler

Q: Is wussporprot bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair31,OPP,P,pair31,granbensler,wussporprot,cautious,bold,56608,16740,attribute_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is the opposite of granbensler

Q: Is wussporprot bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair31,SAME,Q,pair31,granbensler,wussporprot,complex,simple,5766,3890,attribute_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is the same as granbensler

Q: Is wussporprot complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair31,OPP,Q,pair31,granbensler,wussporprot,simple,complex,3890,5766,attribute_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is the opposite of granbensler

Q: Is wussporprot complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair31,MORE,P,pair31,granbensler,wussporprot,wussporprot,granbensler,134784,3485,novel_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is more/greater than granbensler in all respects

Q: Which is more bold, granbensler or wussporprot? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair31,LESS,P,pair31,granbensler,wussporprot,granbensler,wussporprot,3485,134784,novel_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is less/smaller than granbensler in all respects

Q: Which is more bold, granbensler or wussporprot? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair31,MORE,Q,pair31,granbensler,wussporprot,wussporprot,granbensler,134784,3485,novel_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is more/greater than granbensler in all respects

Q: Which is more complex, granbensler or wussporprot? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair31,LESS,Q,pair31,granbensler,wussporprot,granbensler,wussporprot,3485,134784,novel_word,"Definitions:
- granbensler: something that is bold and complex
- wussporprot is less/smaller than granbensler in all respects

Q: Which is more complex, granbensler or wussporprot? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair32,SAME,P,pair32,gelturpeit,sousralkra,bold,cautious,16740,56608,attribute_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is the same as gelturpeit

Q: Is sousralkra bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair32,OPP,P,pair32,gelturpeit,sousralkra,cautious,bold,56608,16740,attribute_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is the opposite of gelturpeit

Q: Is sousralkra bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair32,SAME,Q,pair32,gelturpeit,sousralkra,complex,simple,5766,3890,attribute_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is the same as gelturpeit

Q: Is sousralkra complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair32,OPP,Q,pair32,gelturpeit,sousralkra,simple,complex,3890,5766,attribute_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is the opposite of gelturpeit

Q: Is sousralkra complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair32,MORE,P,pair32,gelturpeit,sousralkra,sousralkra,gelturpeit,13052,148552,novel_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is more/greater than gelturpeit in all respects

Q: Which is more bold, gelturpeit or sousralkra? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair32,LESS,P,pair32,gelturpeit,sousralkra,gelturpeit,sousralkra,148552,13052,novel_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is less/smaller than gelturpeit in all respects

Q: Which is more bold, gelturpeit or sousralkra? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair32,MORE,Q,pair32,gelturpeit,sousralkra,sousralkra,gelturpeit,13052,148552,novel_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is more/greater than gelturpeit in all respects

Q: Which is more complex, gelturpeit or sousralkra? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair32,LESS,Q,pair32,gelturpeit,sousralkra,gelturpeit,sousralkra,148552,13052,novel_word,"Definitions:
- gelturpeit: something that is bold and complex
- sousralkra is less/smaller than gelturpeit in all respects

Q: Which is more complex, gelturpeit or sousralkra? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair33,SAME,P,pair33,noflaisplus,brunbrosne,bold,cautious,16740,56608,attribute_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is the same as noflaisplus

Q: Is brunbrosne bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair33,OPP,P,pair33,noflaisplus,brunbrosne,cautious,bold,56608,16740,attribute_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is the opposite of noflaisplus

Q: Is brunbrosne bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair33,SAME,Q,pair33,noflaisplus,brunbrosne,complex,simple,5766,3890,attribute_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is the same as noflaisplus

Q: Is brunbrosne complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair33,OPP,Q,pair33,noflaisplus,brunbrosne,simple,complex,3890,5766,attribute_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is the opposite of noflaisplus

Q: Is brunbrosne complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair33,MORE,P,pair33,noflaisplus,brunbrosne,brunbrosne,noflaisplus,49958,132911,novel_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is more/greater than noflaisplus in all respects

Q: Which is more bold, noflaisplus or brunbrosne? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair33,LESS,P,pair33,noflaisplus,brunbrosne,noflaisplus,brunbrosne,132911,49958,novel_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is less/smaller than noflaisplus in all respects

Q: Which is more bold, noflaisplus or brunbrosne? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair33,MORE,Q,pair33,noflaisplus,brunbrosne,brunbrosne,noflaisplus,49958,132911,novel_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is more/greater than noflaisplus in all respects

Q: Which is more complex, noflaisplus or brunbrosne? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair33,LESS,Q,pair33,noflaisplus,brunbrosne,noflaisplus,brunbrosne,132911,49958,novel_word,"Definitions:
- noflaisplus: something that is bold and complex
- brunbrosne is less/smaller than noflaisplus in all respects

Q: Which is more complex, noflaisplus or brunbrosne? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair34,SAME,P,pair34,brainnaisei,misraispei,bold,cautious,16740,56608,attribute_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is the same as brainnaisei

Q: Is misraispei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair34,OPP,P,pair34,brainnaisei,misraispei,cautious,bold,56608,16740,attribute_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is the opposite of brainnaisei

Q: Is misraispei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair34,SAME,Q,pair34,brainnaisei,misraispei,complex,simple,5766,3890,attribute_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is the same as brainnaisei

Q: Is misraispei complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair34,OPP,Q,pair34,brainnaisei,misraispei,simple,complex,3890,5766,attribute_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is the opposite of brainnaisei

Q: Is misraispei complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair34,MORE,P,pair34,brainnaisei,misraispei,misraispei,brainnaisei,2586,9494,novel_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is more/greater than brainnaisei in all respects

Q: Which is more bold, brainnaisei or misraispei? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair34,LESS,P,pair34,brainnaisei,misraispei,brainnaisei,misraispei,9494,2586,novel_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is less/smaller than brainnaisei in all respects

Q: Which is more bold, brainnaisei or misraispei? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair34,MORE,Q,pair34,brainnaisei,misraispei,misraispei,brainnaisei,2586,9494,novel_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is more/greater than brainnaisei in all respects

Q: Which is more complex, brainnaisei or misraispei? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair34,LESS,Q,pair34,brainnaisei,misraispei,brainnaisei,misraispei,9494,2586,novel_word,"Definitions:
- brainnaisei: something that is bold and complex
- misraispei is less/smaller than brainnaisei in all respects

Q: Which is more complex, brainnaisei or misraispei? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair35,SAME,P,pair35,preilkessum,flelgalfik,bold,cautious,16740,56608,attribute_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is the same as preilkessum

Q: Is flelgalfik bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair35,OPP,P,pair35,preilkessum,flelgalfik,cautious,bold,56608,16740,attribute_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is the opposite of preilkessum

Q: Is flelgalfik bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair35,SAME,Q,pair35,preilkessum,flelgalfik,complex,simple,5766,3890,attribute_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is the same as preilkessum

Q: Is flelgalfik complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair35,OPP,Q,pair35,preilkessum,flelgalfik,simple,complex,3890,5766,attribute_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is the opposite of preilkessum

Q: Is flelgalfik complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair35,MORE,P,pair35,preilkessum,flelgalfik,flelgalfik,preilkessum,9506,953,novel_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is more/greater than preilkessum in all respects

Q: Which is more bold, preilkessum or flelgalfik? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair35,LESS,P,pair35,preilkessum,flelgalfik,preilkessum,flelgalfik,953,9506,novel_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is less/smaller than preilkessum in all respects

Q: Which is more bold, preilkessum or flelgalfik? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair35,MORE,Q,pair35,preilkessum,flelgalfik,flelgalfik,preilkessum,9506,953,novel_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is more/greater than preilkessum in all respects

Q: Which is more complex, preilkessum or flelgalfik? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair35,LESS,Q,pair35,preilkessum,flelgalfik,preilkessum,flelgalfik,953,9506,novel_word,"Definitions:
- preilkessum: something that is bold and complex
- flelgalfik is less/smaller than preilkessum in all respects

Q: Which is more complex, preilkessum or flelgalfik? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair36,SAME,P,pair36,sligrailkis,fulgreiplas,bold,cautious,16740,56608,attribute_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is the same as sligrailkis

Q: Is fulgreiplas bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair36,OPP,P,pair36,sligrailkis,fulgreiplas,cautious,bold,56608,16740,attribute_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is the opposite of sligrailkis

Q: Is fulgreiplas bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair36,SAME,Q,pair36,sligrailkis,fulgreiplas,complex,simple,5766,3890,attribute_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is the same as sligrailkis

Q: Is fulgreiplas complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair36,OPP,Q,pair36,sligrailkis,fulgreiplas,simple,complex,3890,5766,attribute_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is the opposite of sligrailkis

Q: Is fulgreiplas complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair36,MORE,P,pair36,sligrailkis,fulgreiplas,fulgreiplas,sligrailkis,13365,8872,novel_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is more/greater than sligrailkis in all respects

Q: Which is more bold, sligrailkis or fulgreiplas? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair36,LESS,P,pair36,sligrailkis,fulgreiplas,sligrailkis,fulgreiplas,8872,13365,novel_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is less/smaller than sligrailkis in all respects

Q: Which is more bold, sligrailkis or fulgreiplas? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair36,MORE,Q,pair36,sligrailkis,fulgreiplas,fulgreiplas,sligrailkis,13365,8872,novel_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is more/greater than sligrailkis in all respects

Q: Which is more complex, sligrailkis or fulgreiplas? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair36,LESS,Q,pair36,sligrailkis,fulgreiplas,sligrailkis,fulgreiplas,8872,13365,novel_word,"Definitions:
- sligrailkis: something that is bold and complex
- fulgreiplas is less/smaller than sligrailkis in all respects

Q: Which is more complex, sligrailkis or fulgreiplas? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair37,SAME,P,pair37,treilfourgu,volslenslou,bold,cautious,16740,56608,attribute_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is the same as treilfourgu

Q: Is volslenslou bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair37,OPP,P,pair37,treilfourgu,volslenslou,cautious,bold,56608,16740,attribute_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is the opposite of treilfourgu

Q: Is volslenslou bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair37,SAME,Q,pair37,treilfourgu,volslenslou,complex,simple,5766,3890,attribute_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is the same as treilfourgu

Q: Is volslenslou complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair37,OPP,Q,pair37,treilfourgu,volslenslou,simple,complex,3890,5766,attribute_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is the opposite of treilfourgu

Q: Is volslenslou complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair37,MORE,P,pair37,treilfourgu,volslenslou,volslenslou,treilfourgu,2511,2521,novel_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is more/greater than treilfourgu in all respects

Q: Which is more bold, treilfourgu or volslenslou? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair37,LESS,P,pair37,treilfourgu,volslenslou,treilfourgu,volslenslou,2521,2511,novel_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is less/smaller than treilfourgu in all respects

Q: Which is more bold, treilfourgu or volslenslou? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair37,MORE,Q,pair37,treilfourgu,volslenslou,volslenslou,treilfourgu,2511,2521,novel_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is more/greater than treilfourgu in all respects

Q: Which is more complex, treilfourgu or volslenslou? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair37,LESS,Q,pair37,treilfourgu,volslenslou,treilfourgu,volslenslou,2521,2511,novel_word,"Definitions:
- treilfourgu: something that is bold and complex
- volslenslou is less/smaller than treilfourgu in all respects

Q: Which is more complex, treilfourgu or volslenslou? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair38,SAME,P,pair38,lusleirkait,vesfusspein,bold,cautious,16740,56608,attribute_word,"Definitions:
- lusleirkait: something that is bold and complex
- vesfusspein is the same as lusleirkait

Q: Is vesfusspein bold or cautious? (Answer EXACTLY ONE WORD)
A:"
