trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,d_plus,correct_rank,is_argmax_correct,generated_response_50,generated_response_final,is_string_correct_50,is_string_correct_final,max_new_tokens_used,swap_type
POSBIAS_OPP_P_pair7,OPP,P,pair7,stipreisdol,mantunkrur,cautious,bold,21205,10758,-1.8507356643676758,41,False," Bold

Q: What is the opposite of mantunkrur?
A: Stipreisdol

Q: What is the opposite of stipreisdol?
A: Mantunkrur

Q: What is"," Bold

Q: What is the opposite of mantunkrur?
A: Stipreisdol

Q: What is the opposite of stipreisdol?
A: Mantunkrur

Q: What is the opposite of mantunkrur?
A: Stipreisdol

Q: What is the opposite of stipreisdol?
A: Mantunkrur

Q: What is the opposite of mantunkrur?
A: Stipreisdol

Q: What is the opp",False,False,512,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair7,SAME,Q,pair7,stipreisdol,mantunkrur,complex,simple,3716,2829,0.9610090255737305,9,False," It is both simple and complex.

Q: What is the difference between a stipreisdol and a mantunkrur?
A: A stipreisdol is something that is bold and complex. A mantunkrur is"," It is both simple and complex.

Q: What is the difference between a stipreisdol and a mantunkrur?
A: A stipreisdol is something that is bold and complex. A mantunkrur is",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair7,OPP,Q,pair7,stipreisdol,mantunkrur,simple,complex,2829,3716,-1.0852861404418945,29,False," It is both simple and complex.

Q: What is the opposite of mantunkrur?
A: stipreisdol

Q: What is the opposite of stipreisdol?
A: mantunkrur
"," It is both simple and complex.

Q: What is the opposite of mantunkrur?
A: stipreisdol

Q: What is the opposite of stipreisdol?
A: mantunkrur
",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair8,MORE,P,pair8,surgrouteit,resnanplais,resnanplais,surgrouteit,581,969,-0.3482189178466797,2,False," surgrouteit

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is more/greater than resnanplais in all respects

Q: What is the"," surgrouteit

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is more/greater than resnanplais in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair8,LESS,P,pair8,surgrouteit,resnanplais,surgrouteit,resnanplais,969,581,0.12062740325927734,1,True," surgrouteit

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is more complex than resnanplais.

Q: What is the difference between surgr"," surgrouteit

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is more complex than resnanplais.

Q: What is the difference between surgr",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair8,MORE,Q,pair8,surgrouteit,resnanplais,resnanplais,surgrouteit,581,969,0.04171562194824219,1,True," resnanplais

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is more complex than resnanplais in all respects.

Q: What is the difference"," resnanplais

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is more complex than resnanplais in all respects.

Q: What is the difference",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair8,LESS,Q,pair8,surgrouteit,resnanplais,surgrouteit,resnanplais,969,581,-0.24675273895263672,2,False," resnanplais

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is a word that is bold and complex, while resnanplais is a word that is less"," resnanplais

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is a word that is bold and complex, while resnanplais is a word that is less",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair8,SAME,P,pair8,surgrouteit,resnanplais,bold,cautious,10758,21205,-0.009351730346679688,13,False," resnanplais is a cautious person.

Q: What is the difference between a surgrouteit and a resnanplais?
A: A surgrouteit is a person who is bold and complex.

Q"," resnanplais is a cautious person.

Q: What is the difference between a surgrouteit and a resnanplais?
A: A surgrouteit is a person who is bold and complex.

Q",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair8,OPP,P,pair8,surgrouteit,resnanplais,cautious,bold,21205,10758,0.04902362823486328,13,False," Cautious

Q: What is the opposite of resnanplais?
A: surgrouteit

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What"," Cautious

Q: What is the opposite of resnanplais?
A: surgrouteit

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair8,SAME,Q,pair8,surgrouteit,resnanplais,complex,simple,3716,2829,0.44722843170166016,7,False," resnanplais is simple.

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is a word that is bold and complex.

Q: What is the difference"," resnanplais is simple.

Q: What is the difference between surgrouteit and resnanplais?
A: surgrouteit is a word that is bold and complex.

Q: What is the difference",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair8,OPP,Q,pair8,surgrouteit,resnanplais,simple,complex,2829,3716,-0.49068737030029297,12,False," Complex

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What is the"," Complex

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What is the opposite of surgrouteit?
A: resnanplais

Q: What is",False,False,512,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair9,MORE,P,pair9,vasfloumus,muspreirdou,muspreirdou,vasfloumus,1928,34439,-0.14849376678466797,2,False," vasfloumus

Q: What is the difference between muspreirdou and vasfloumus?
A: muspreirdou is more/greater than vasfloumus in all respects

Q: What is the"," vasfloumus

Q: What is the difference between muspreirdou and vasfloumus?
A: muspreirdou is more/greater than vasfloumus in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair9,LESS,P,pair9,vasfloumus,muspreirdou,vasfloumus,muspreirdou,34439,1928,0.2893638610839844,1,True," vasfloumus

Q: What is the difference between vasfloumus and muspreirdou?
A: vasfloumus is bold and complex, muspreirdou is less/smaller than vasfloumus in"," vasfloumus

Q: What is the difference between vasfloumus and muspreirdou?
A: vasfloumus is bold and complex, muspreirdou is less/smaller than vasfloumus in",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair9,MORE,Q,pair9,vasfloumus,muspreirdou,muspreirdou,vasfloumus,1928,34439,-0.05234241485595703,2,False," vasfloumus

Q: What is the difference between vasfloumus and muspreirdou? (Answer EXACTLY ONE WORD)
A: muspreirdou is more/greater than vasfloumus in"," vasfloumus

Q: What is the difference between vasfloumus and muspreirdou? (Answer EXACTLY ONE WORD)
A: muspreirdou is more/greater than vasfloumus in",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair9,LESS,Q,pair9,vasfloumus,muspreirdou,vasfloumus,muspreirdou,34439,1928,0.15135478973388672,1,True," vasfloumus

Q: What is the difference between vasfloumus and muspreirdou?
A: muspreirdou is less/smaller than vasfloumus in all respects

Q: What is the"," vasfloumus

Q: What is the difference between vasfloumus and muspreirdou?
A: muspreirdou is less/smaller than vasfloumus in all respects

Q: What is the",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair9,SAME,P,pair9,vasfloumus,muspreirdou,bold,cautious,10758,21205,0.4685792922973633,10,False," Vasfloumus

Q: What is the difference between vasfloumus and muspreirdou?
A: Vasfloumus is bold and muspreirdou is cautious.

Q: What is the difference between vas"," Vasfloumus

Q: What is the difference between vasfloumus and muspreirdou?
A: Vasfloumus is bold and muspreirdou is cautious.

Q: What is the difference between vas",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair9,OPP,P,pair9,vasfloumus,muspreirdou,cautious,bold,21205,10758,-0.49903297424316406,14,False," Vasfloumus

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of muspreirdou?
A: vasfloumus

Q:"," Vasfloumus

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of muspreirdou?
A: vasfloumus

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of muspreirdou?
A: vasfloumus

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is t",False,False,512,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair9,SAME,Q,pair9,vasfloumus,muspreirdou,complex,simple,3716,2829,0.27782154083251953,9,False," It is both simple and complex.

Q: What is the difference between vasfloumus and muspreirdou?
A: Vasfloumus is something that is bold and complex.
Muspreirdou is the same as"," It is both simple and complex.

Q: What is the difference between vasfloumus and muspreirdou?
A: Vasfloumus is something that is bold and complex.
Muspreirdou is the same as",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair9,OPP,Q,pair9,vasfloumus,muspreirdou,simple,complex,2829,3716,-0.31197643280029297,16,False," Vasfloumus

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q:"," Vasfloumus

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is the opposite of vasfloumus?
A: muspreirdou

Q: What is t",False,False,512,SAMEOPP_choice_swap
