trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,d_plus,correct_rank,is_argmax_correct,generated_response_50,generated_response_final,is_string_correct_50,is_string_correct_final,max_new_tokens_used
LESS_P_pair7,LESS,P,pair7,firtrarspel,grinflermai,firtrarspel,grinflermai,35092,59380,8.5,1,True," firtrarspel

Q: Which is more complex, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: firtrarspel

Q: Which is larger, firtrarspel or grinfl"," firtrarspel

Q: Which is more complex, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: firtrarspel

Q: Which is larger, firtrarspel or grinfl",True,True,50
MORE_Q_pair7,MORE,Q,pair7,firtrarspel,grinflermai,grinflermai,firtrarspel,59380,35092,3.375,1,True," grinflermai

Q: Is firtrarspel bold? (Answer EXACTLY ONE WORD)
A: yes

Q: Is firtrarspel greater than grinflermai? (Answer EXACTLY ONE WORD)
A:"," grinflermai

Q: Is firtrarspel bold? (Answer EXACTLY ONE WORD)
A: yes

Q: Is firtrarspel greater than grinflermai? (Answer EXACTLY ONE WORD)
A:",True,True,50
LESS_Q_pair7,LESS,Q,pair7,firtrarspel,grinflermai,firtrarspel,grinflermai,35092,59380,8.25,1,True," firtrarspel

Q: Is grinflermai less complex than firtrarspel? (Answer EXACTLY ONE WORD)
A: yes

Q: Is grinflermai smaller than firtrarspel? (Answer EXACT"," firtrarspel

Q: Is grinflermai less complex than firtrarspel? (Answer EXACTLY ONE WORD)
A: yes

Q: Is grinflermai smaller than firtrarspel? (Answer EXACT",True,True,50
SAME_P_pair8,SAME,P,pair8,takrunbren,fleirstelit,bold,cautious,14265,46878,6.875,1,True," bold

Q: Is takrunbren complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fleirstelit the same as takrunbren? (Answer EXACTLY ONE WORD)
A:"," bold

Q: Is takrunbren complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fleirstelit the same as takrunbren? (Answer EXACTLY ONE WORD)
A:",True,True,50
OPP_P_pair8,OPP,P,pair8,takrunbren,fleirstelit,cautious,bold,46878,14265,7.4375,1,True," cautious

Q: Is takrunbren bold or cautious? (Answer EXACTLY ONE WORD)
A: bold

Q: Is takrunbren simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q:"," cautious

Q: Is takrunbren bold or cautious? (Answer EXACTLY ONE WORD)
A: bold

Q: Is takrunbren simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q:",True,True,50
SAME_Q_pair8,SAME,Q,pair8,takrunbren,fleirstelit,complex,simple,6485,4382,4.6875,1,True," complex

Q: Is fleirstelit bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fleirstelit the same as takrunbren? (Answer EXACTLY ONE WORD)
A"," complex

Q: Is fleirstelit bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fleirstelit the same as takrunbren? (Answer EXACTLY ONE WORD)
A",True,True,50
OPP_Q_pair8,OPP,Q,pair8,takrunbren,fleirstelit,simple,complex,4382,6485,6.0625,1,True," simple

Q: Is takrunbren complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is takrunbren the same as fleirstelit? (Answer EXACTLY ONE WORD)
A:"," simple

Q: Is takrunbren complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is takrunbren the same as fleirstelit? (Answer EXACTLY ONE WORD)
A:",True,True,50
MORE_P_pair8,MORE,P,pair8,takrunbren,fleirstelit,fleirstelit,takrunbren,13259,18608,6.0,1,True," fleirstelit

Q: Which is more complex, takrunbren or fleirstelit? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Which is more bold and complex, takrunbren"," fleirstelit

Q: Which is more complex, takrunbren or fleirstelit? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Which is more bold and complex, takrunbren",True,True,50
LESS_P_pair8,LESS,P,pair8,takrunbren,fleirstelit,takrunbren,fleirstelit,18608,13259,6.3125,1,True," takrunbren

Q: Which is more complex, takrunbren or fleirstelit? (Answer EXACTLY ONE WORD)
A: takrunbren

Q: Which is smaller, takrunbren or fleirst"," takrunbren

Q: Which is more complex, takrunbren or fleirstelit? (Answer EXACTLY ONE WORD)
A: takrunbren

Q: Which is smaller, takrunbren or fleirst",True,True,50
MORE_Q_pair8,MORE,Q,pair8,takrunbren,fleirstelit,fleirstelit,takrunbren,13259,18608,6.375,1,True," fleirstelit

Q: Which is more complex, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Which is more complex, takrunbren or tak"," fleirstelit

Q: Which is more complex, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Which is more complex, takrunbren or tak",True,True,50
LESS_Q_pair8,LESS,Q,pair8,takrunbren,fleirstelit,takrunbren,fleirstelit,18608,13259,5.75,1,True," takrunbren

Q: Is fleirstelit less complex than takrunbren?
A: Yes

Q: Is takrunbren less complex than fleirstelit?
A: No

Q: Is fleirstelit"," takrunbren

Q: Is fleirstelit less complex than takrunbren?
A: Yes

Q: Is takrunbren less complex than fleirstelit?
A: No

Q: Is fleirstelit",True,True,50
SAME_P_pair9,SAME,P,pair9,tirzurspail,fouwoudeil,bold,cautious,14265,46878,9.25,1,True," bold

Q: Is fouwoudeil simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fouwoudeil something that can be easily understood or something that is difficult to understand? (Answer"," bold

Q: Is fouwoudeil simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fouwoudeil something that can be easily understood or something that is difficult to understand? (Answer",True,True,50
OPP_P_pair9,OPP,P,pair9,tirzurspail,fouwoudeil,cautious,bold,46878,14265,8.4375,1,True," cautious

Q: Is tirzurspail complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fouwoudeil the opposite of tirzurspail? (Answer EXACTLY ONE WORD"," cautious

Q: Is tirzurspail complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fouwoudeil the opposite of tirzurspail? (Answer EXACTLY ONE WORD",True,True,50
SAME_Q_pair9,SAME,Q,pair9,tirzurspail,fouwoudeil,complex,simple,6485,4382,6.3125,1,True," complex

Q: Is fouwoudeil bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fouwoudeil the same as tirzurspail? (Answer EXACTLY ONE"," complex

Q: Is fouwoudeil bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fouwoudeil the same as tirzurspail? (Answer EXACTLY ONE",True,True,50
OPP_Q_pair9,OPP,Q,pair9,tirzurspail,fouwoudeil,simple,complex,4382,6485,7.25,1,True," simple

Q: Is tirzurspail bold or weak? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fouwoudeil bold or weak? (Answer EXACTLY ONE WORD)
A: weak

"," simple

Q: Is tirzurspail bold or weak? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fouwoudeil bold or weak? (Answer EXACTLY ONE WORD)
A: weak

",True,True,50
MORE_P_pair9,MORE,P,pair9,tirzurspail,fouwoudeil,fouwoudeil,tirzurspail,57625,45712,8.875,1,True," fouwoudeil

Q: Which is more complex, tirzurspail or fouwoudeil? (Answer EXACTLY ONE WORD)
A: fouwoudeil

Q: Which is more bold and complex,"," fouwoudeil

Q: Which is more complex, tirzurspail or fouwoudeil? (Answer EXACTLY ONE WORD)
A: fouwoudeil

Q: Which is more bold and complex,",True,True,50
LESS_P_pair9,LESS,P,pair9,tirzurspail,fouwoudeil,tirzurspail,fouwoudeil,45712,57625,7.25,1,True," tirzurspail

Q: Which is more complex, tirzurspail or fouwoudeil? (Answer EXACTLY ONE WORD)
A: tirzurspail

Q: Is tirzurspail less"," tirzurspail

Q: Which is more complex, tirzurspail or fouwoudeil? (Answer EXACTLY ONE WORD)
A: tirzurspail

Q: Is tirzurspail less",True,True,50
MORE_Q_pair9,MORE,Q,pair9,tirzurspail,fouwoudeil,fouwoudeil,tirzurspail,57625,45712,9.375,1,True," fouwoudeil

Q: Is a tirzurspail greater than a fouwoudeil? (Answer EXACTLY ONE WORD)
A: no

Q: Is a fouwoudeil greater than a tirz"," fouwoudeil

Q: Is a tirzurspail greater than a fouwoudeil? (Answer EXACTLY ONE WORD)
A: no

Q: Is a fouwoudeil greater than a tirz",True,True,50
LESS_Q_pair9,LESS,Q,pair9,tirzurspail,fouwoudeil,tirzurspail,fouwoudeil,45712,57625,5.8125,1,True," tirzurspail

Q: Is a tirzurspail more complex than a fouwoudeil? (Answer EXACTLY ONE WORD)
A: yes

Q: Is a fouwoudeil smaller than a tir"," tirzurspail

Q: Is a tirzurspail more complex than a fouwoudeil? (Answer EXACTLY ONE WORD)
A: yes

Q: Is a fouwoudeil smaller than a tir",True,True,50
