trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,d_plus,correct_rank,is_argmax_correct,generated_response_50,generated_response_final,is_string_correct_50,is_string_correct_final,max_new_tokens_used,swap_type
POSBIAS_MORE_P_pair7,MORE,P,pair7,firtrarspel,grinflermai,grinflermai,firtrarspel,59380,35092,4.875,1,True," grinflermai

Q: Which is more complex, grinflermai or firtrarspel? (Answer EXACTLY ONE WORD)
A: grinflermai

Q: Which is firtrarspel, grinflermai"," grinflermai

Q: Which is more complex, grinflermai or firtrarspel? (Answer EXACTLY ONE WORD)
A: grinflermai

Q: Which is firtrarspel, grinflermai",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair7,LESS,P,pair7,firtrarspel,grinflermai,firtrarspel,grinflermai,35092,59380,4.5625,1,True," firtrarspel

Q: Which is more complex, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: firtrarspel

Q: Which is smaller, firtrarspel or grinfl"," firtrarspel

Q: Which is more complex, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: firtrarspel

Q: Which is smaller, firtrarspel or grinfl",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair7,MORE,Q,pair7,firtrarspel,grinflermai,grinflermai,firtrarspel,59380,35092,2.25,1,True," grinflermai

Q: Which is more bold, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: grinflermai

Q: Which is greater, firtrarspel or grinfl"," grinflermai

Q: Which is more bold, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: grinflermai

Q: Which is greater, firtrarspel or grinfl",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair7,LESS,Q,pair7,firtrarspel,grinflermai,firtrarspel,grinflermai,35092,59380,6.0,1,True," firtrarspel

Q: Which is more bold, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: firtrarspel

Q: Which is larger, grinflermai or firtr"," firtrarspel

Q: Which is more bold, firtrarspel or grinflermai? (Answer EXACTLY ONE WORD)
A: firtrarspel

Q: Which is larger, grinflermai or firtr",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair7,SAME,P,pair7,firtrarspel,grinflermai,bold,cautious,14265,46878,8.3125,1,True," bold

Q: Is firtrarspel something that is simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is grinflermai the same as firtrarspel? (Answer EXACTLY ONE WORD"," bold

Q: Is firtrarspel something that is simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is grinflermai the same as firtrarspel? (Answer EXACTLY ONE WORD",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair7,OPP,P,pair7,firtrarspel,grinflermai,cautious,bold,46878,14265,9.0625,1,True," cautious

Q: Is firtrarspel cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is firtrarspel complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q:"," cautious

Q: Is firtrarspel cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is firtrarspel complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair7,SAME,Q,pair7,firtrarspel,grinflermai,complex,simple,6485,4382,5.875,1,True," complex

Q: Is grinflermai bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is grinflermai the same as firtrarspel? (Answer EXACTLY ONE WORD)
A"," complex

Q: Is grinflermai bold or not bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is grinflermai the same as firtrarspel? (Answer EXACTLY ONE WORD)
A",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair7,OPP,Q,pair7,firtrarspel,grinflermai,simple,complex,4382,6485,5.875,1,True," simple

Q: Is firtrarspel simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is firtrarspel the opposite of grinflermai? (Answer EXACTLY ONE WORD)
A:"," simple

Q: Is firtrarspel simple or complex? (Answer EXACTLY ONE WORD)
A: complex

Q: Is firtrarspel the opposite of grinflermai? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair8,MORE,P,pair8,takrunbren,fleirstelit,fleirstelit,takrunbren,13259,18608,7.8125,1,True," fleirstelit

Q: Which is more complex, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Is fleirstelit greater than takrunbren"," fleirstelit

Q: Which is more complex, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Is fleirstelit greater than takrunbren",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair8,LESS,P,pair8,takrunbren,fleirstelit,takrunbren,fleirstelit,18608,13259,4.125,1,True," takrunbren

Q: Which is more complex, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: takrunbren

Q: Is fleirstelit less than takrunbren"," takrunbren

Q: Which is more complex, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: takrunbren

Q: Is fleirstelit less than takrunbren",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair8,MORE,Q,pair8,takrunbren,fleirstelit,fleirstelit,takrunbren,13259,18608,7.25,1,True," fleirstelit

Q: Which is more complex, takrunbren or fleirstelit? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Is fleirstelit more complex than takrunb"," fleirstelit

Q: Which is more complex, takrunbren or fleirstelit? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Is fleirstelit more complex than takrunb",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair8,LESS,Q,pair8,takrunbren,fleirstelit,takrunbren,fleirstelit,18608,13259,2.75,1,True," takrunbren

Q: Which is smaller, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Which is less bold, fleirstelit or takrun"," takrunbren

Q: Which is smaller, fleirstelit or takrunbren? (Answer EXACTLY ONE WORD)
A: fleirstelit

Q: Which is less bold, fleirstelit or takrun",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair8,SAME,P,pair8,takrunbren,fleirstelit,bold,cautious,14265,46878,6.1875,1,True," bold

Q: Is takrunbren complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fleirstelit bold or complex? (Answer EXACTLY ONE WORD)
A: complex

Q:"," bold

Q: Is takrunbren complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fleirstelit bold or complex? (Answer EXACTLY ONE WORD)
A: complex

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair8,OPP,P,pair8,takrunbren,fleirstelit,cautious,bold,46878,14265,8.8125,1,True," cautious

Q: Is fleirstelit complex or simple? (Answer EXACTLY ONE WORD)
A: simple

Q: Is takrunbren bold or cautious? (Answer EXACTLY ONE WORD)
A: bold

Q:"," cautious

Q: Is fleirstelit complex or simple? (Answer EXACTLY ONE WORD)
A: simple

Q: Is takrunbren bold or cautious? (Answer EXACTLY ONE WORD)
A: bold

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair8,SAME,Q,pair8,takrunbren,fleirstelit,complex,simple,6485,4382,5.4375,1,True," Complex

Q: Is fleirstelit bold or subtle? (Answer EXACTLY ONE WORD)
A: Bold

Q: Is fleirstelit something that can be understood quickly? (Answer EXACTLY ONE WORD)
A: No"," Complex

Q: Is fleirstelit bold or subtle? (Answer EXACTLY ONE WORD)
A: Bold

Q: Is fleirstelit something that can be understood quickly? (Answer EXACTLY ONE WORD)
A: No",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair8,OPP,Q,pair8,takrunbren,fleirstelit,simple,complex,4382,6485,5.5625,1,True," simple

Q: Is takrunbren bold or timid? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fleirstelit bold or timid? (Answer EXACTLY ONE WORD)
A: timid

Q:"," simple

Q: Is takrunbren bold or timid? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fleirstelit bold or timid? (Answer EXACTLY ONE WORD)
A: timid

Q:",True,True,50,SAMEOPP_choice_swap
POSBIAS_MORE_P_pair9,MORE,P,pair9,tirzurspail,fouwoudeil,fouwoudeil,tirzurspail,57625,45712,10.0,1,True," fouwoudeil

Q: Which is more complex, fouwoudeil or tirzurspail? (Answer EXACTLY ONE WORD)
A: fouwoudeil

Q: Is fouwoudeil more"," fouwoudeil

Q: Which is more complex, fouwoudeil or tirzurspail? (Answer EXACTLY ONE WORD)
A: fouwoudeil

Q: Is fouwoudeil more",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_P_pair9,LESS,P,pair9,tirzurspail,fouwoudeil,tirzurspail,fouwoudeil,45712,57625,3.5,1,True," tirzurspail

Q: Which is more complex, fouwoudeil or tirzurspail? (Answer EXACTLY ONE WORD)
A: tirzurspail

Q: Which is less complex, fouw"," tirzurspail

Q: Which is more complex, fouwoudeil or tirzurspail? (Answer EXACTLY ONE WORD)
A: tirzurspail

Q: Which is less complex, fouw",True,True,50,MORE_LESS_word_swap
POSBIAS_MORE_Q_pair9,MORE,Q,pair9,tirzurspail,fouwoudeil,fouwoudeil,tirzurspail,57625,45712,9.5625,1,True," fouwoudeil

Q: Which is more bold, fouwoudeil or tirzurspail? (Answer EXACTLY ONE WORD)
A: fouwoudeil

Q: Which is more complex than tirz"," fouwoudeil

Q: Which is more bold, fouwoudeil or tirzurspail? (Answer EXACTLY ONE WORD)
A: fouwoudeil

Q: Which is more complex than tirz",True,True,50,MORE_LESS_word_swap
POSBIAS_LESS_Q_pair9,LESS,Q,pair9,tirzurspail,fouwoudeil,tirzurspail,fouwoudeil,45712,57625,2.875,1,True," tirzurspail

Q: Is fouwoudeil smaller than tirzurspail? (Answer EXACTLY ONE WORD)
A: yes

Q: Is fouwoudeil less complex than tirzurspail"," tirzurspail

Q: Is fouwoudeil smaller than tirzurspail? (Answer EXACTLY ONE WORD)
A: yes

Q: Is fouwoudeil less complex than tirzurspail",True,True,50,MORE_LESS_word_swap
POSBIAS_SAME_P_pair9,SAME,P,pair9,tirzurspail,fouwoudeil,bold,cautious,14265,46878,8.9375,1,True," bold

Q: Is fouwoudeil complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fouwoudeil bold and complex? (Answer EXACTLY ONE WORD)
A: yes

"," bold

Q: Is fouwoudeil complex or simple? (Answer EXACTLY ONE WORD)
A: complex

Q: Is fouwoudeil bold and complex? (Answer EXACTLY ONE WORD)
A: yes

",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_P_pair9,OPP,P,pair9,tirzurspail,fouwoudeil,cautious,bold,46878,14265,8.625,1,True," cautious

Q: Is tirzurspail cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is a tirzurspail and a fouwoudeil similar or different? (Answer EXACT"," cautious

Q: Is tirzurspail cautious or bold? (Answer EXACTLY ONE WORD)
A: bold

Q: Is a tirzurspail and a fouwoudeil similar or different? (Answer EXACT",True,True,50,SAMEOPP_choice_swap
POSBIAS_SAME_Q_pair9,SAME,Q,pair9,tirzurspail,fouwoudeil,complex,simple,6485,4382,6.5625,1,True," complex

Q: Is fouwoudeil bold or tame? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fouwoudeil simple or complex? (Answer EXACTLY ONE WORD)
A: complex

"," complex

Q: Is fouwoudeil bold or tame? (Answer EXACTLY ONE WORD)
A: bold

Q: Is fouwoudeil simple or complex? (Answer EXACTLY ONE WORD)
A: complex

",True,True,50,SAMEOPP_choice_swap
POSBIAS_OPP_Q_pair9,OPP,Q,pair9,tirzurspail,fouwoudeil,simple,complex,4382,6485,7.125,1,True," simple

Q: Is fouwoudeil bold or not bold? (Answer EXACTLY ONE WORD)
A: not bold

Q: Is tirzurspail simple or complex? (Answer EXACTLY ONE WORD)
A:"," simple

Q: Is fouwoudeil bold or not bold? (Answer EXACTLY ONE WORD)
A: not bold

Q: Is tirzurspail simple or complex? (Answer EXACTLY ONE WORD)
A:",True,True,50,SAMEOPP_choice_swap
